Rank,Word,Score,In Answerlist
9675,lyams,7651.5,No
9676,snift,7651.5,No
9677,tayra,7651.0,No
9678,combi,7650.0,No
9679,conto,7649.0,No
9680,stomp,7649.0,Yes
9681,akoia,7648.5,No
9682,balms,7648.5,No
9683,jabot,7648.5,No
9684,maths,7648.5,No
9685,napoo,7648.5,No
9686,rumbo,7648.5,No
9687,doyly,7647.5,No
9688,swath,7647.5,Yes
9689,peggy,7647.0,No
9690,addin,7646.0,No
9691,grund,7646.0,No
9692,holms,7645.5,No
9693,gyals,7645.0,No
9694,hydro,7644.5,Yes
9695,pavis,7644.5,No
9696,grids,7644.0,No
9697,piyut,7644.0,No
9698,brogs,7643.5,No
9699,urvas,7643.5,No
9700,kibei,7643.0,No
9701,trunk,7643.0,Yes
9702,nasis,7642.5,No
9703,hoach,7642.0,No
9704,hokis,7642.0,No
9705,tikia,7641.0,No
9706,toddy,7641.0,Yes
9707,nowts,7640.0,No
9708,vives,7640.0,No
9709,weest,7640.0,No
9710,blins,7639.5,No
9711,hemes,7639.5,No
9712,haulm,7639.0,No
9713,milky,7639.0,Yes
9714,palpi,7639.0,No
9715,saics,7639.0,No
9716,aduki,7638.5,No
9717,brown,7638.5,Yes
9718,kindy,7638.5,No
9719,weeis,7638.5,No
9720,wraps,7638.5,No
9721,forbs,7638.0,No
9722,jumar,7638.0,No
9723,match,7638.0,Yes
9724,mauds,7638.0,No
9725,quoin,7637.5,No
9726,bhats,7636.5,No
9727,miasm,7636.5,No
9728,linny,7636.0,No
9729,comby,7635.5,No
9730,debug,7635.5,Yes
9731,clonk,7634.5,No
9732,juked,7634.5,No
9733,shunt,7633.5,Yes
9734,pinds,7633.0,No
9735,steez,7633.0,No
9736,ghaut,7632.5,No
9737,machi,7632.5,No
9738,fever,7632.0,Yes
9739,pamby,7632.0,No
9740,smoky,7632.0,Yes
9741,yewen,7632.0,No
9742,fasci,7631.5,No
9743,scaup,7631.5,No
9744,throw,7631.5,Yes
9745,brere,7631.0,No
9746,ditto,7630.0,Yes
9747,lawns,7630.0,No
9748,exing,7629.5,No
9749,pygal,7629.5,No
9750,abuts,7629.0,No
9751,whens,7629.0,No
9752,frith,7628.5,No
9753,nougs,7628.0,No
9754,thawy,7628.0,No
9755,lilty,7627.5,No
9756,spars,7627.5,No
9757,bandh,7627.0,No
9758,pilus,7626.0,No
9759,whaur,7625.5,No
9760,aurum,7625.0,No
9761,jaunt,7625.0,Yes
9762,kagos,7625.0,No
9763,nowls,7625.0,No
9764,taboo,7625.0,Yes
9765,amaze,7624.5,Yes
9766,flees,7623.5,No
9767,steys,7623.5,No
9768,hooty,7623.0,No
9769,ulmin,7623.0,No
9770,aboon,7622.0,No
9771,anura,7622.0,No
9772,molto,7622.0,No
9773,units,7622.0,No
9774,tough,7621.5,Yes
9775,laldy,7621.0,No
9776,tichy,7621.0,No
9777,tondo,7620.5,No
9778,oflag,7620.0,No
9779,voids,7620.0,No
9780,faqir,7619.5,No
9781,sorbs,7619.5,No
9782,outro,7619.0,No
9783,physa,7618.5,No
9784,raggy,7618.5,No
9785,nonic,7618.0,No
9786,danks,7617.0,No
9787,nemns,7616.0,No
9788,blimy,7615.5,No
9789,folky,7615.5,No
9790,gurns,7615.5,No
9791,loons,7615.0,No
9792,tabus,7614.5,No
9793,awing,7614.0,No
9794,blams,7613.5,No
9795,conks,7613.5,No
9796,sybbe,7613.5,No
9797,madid,7613.0,No
9798,modus,7613.0,No
9799,golps,7612.5,No
9800,colon,7612.0,Yes
9801,doums,7611.5,No
9802,eejit,7611.5,No
9803,hythe,7611.5,No
9804,spoor,7611.5,No
9805,alkyd,7611.0,No
9806,crass,7611.0,Yes
9807,greve,7611.0,No
9808,every,7610.0,Yes
9809,leves,7610.0,No
9810,panks,7610.0,No
9811,wurst,7610.0,No
9812,begob,7609.5,No
9813,bonny,7609.5,No
9814,elven,7609.5,No
9815,orful,7609.5,No
9816,mirks,7609.0,No
9817,ruvid,7609.0,No
9818,stonn,7609.0,No
9819,gyans,7608.0,No
9820,hooly,7608.0,No
9821,toxic,7608.0,Yes
9822,bigha,7607.5,No
9823,kalif,7607.5,No
9824,quirt,7606.5,No
9825,fouls,7606.0,No
9826,layup,7606.0,No
9827,flegs,7605.5,No
9828,alias,7604.5,No
9829,bluid,7604.5,No
9830,gambo,7604.0,No
9831,young,7604.0,Yes
9832,mirid,7603.5,No
9833,shuba,7603.0,No
9834,bingy,7602.5,No
9835,souts,7602.5,No
9836,bowrs,7602.0,No
9837,doups,7602.0,No
9838,naunt,7602.0,No
9839,pocky,7602.0,No
9840,begum,7601.5,No
9841,skell,7601.5,No
9842,chout,7601.0,No
9843,dishy,7601.0,No
9844,nucha,7601.0,No
9845,ploys,7601.0,No
9846,bilgy,7600.5,No
9847,haiks,7599.5,No
9848,punim,7599.5,No
9849,smeek,7599.5,No
9850,biogs,7598.5,No
9851,byded,7598.5,No
9852,hests,7598.5,No
9853,cacti,7598.0,Yes
9854,glits,7598.0,No
9855,veers,7598.0,No
9856,glial,7597.5,No
9857,okays,7597.5,No
9858,scars,7597.5,No
9859,rosco,7597.0,No
9860,harsh,7596.5,Yes
9861,mewed,7596.5,No
9862,haith,7596.0,No
9863,razor,7596.0,Yes
9864,ydrad,7596.0,No
9865,frags,7595.5,No
9866,gnarr,7595.5,No
9867,lezzo,7595.5,No
9868,shawl,7595.0,Yes
9869,parps,7594.5,No
9870,topoi,7594.5,No
9871,dekes,7593.5,No
9872,evert,7591.5,No
9873,heigh,7591.5,No
9874,kipah,7591.5,No
9875,nexus,7590.5,No
9876,oakum,7590.0,No
9877,talls,7590.0,No
9878,jours,7589.5,No
9879,vrils,7589.5,No
9880,acari,7589.0,No
9881,ameba,7589.0,No
9882,clamp,7589.0,Yes
9883,guyot,7589.0,No
9884,stool,7589.0,Yes
9885,amari,7588.5,No
9886,linch,7588.5,No
9887,monks,7588.5,No
9888,debye,7588.0,No
9889,expos,7588.0,No
9890,souls,7587.5,No
9891,nizam,7586.5,No
9892,pekes,7586.5,No
9893,sulky,7586.5,Yes
9894,apart,7586.0,Yes
9895,forks,7585.5,No
9896,locum,7585.0,No
9897,gooly,7584.5,No
9898,lamps,7584.5,No
9899,lobus,7584.5,No
9900,birch,7582.5,Yes
9901,volva,7582.5,No
9902,saims,7582.0,No
9903,tophs,7582.0,No
9904,loopy,7581.5,Yes
9905,nonna,7581.5,No
9906,smoor,7581.0,No
9907,snool,7581.0,No
9908,apeak,7580.5,No
9909,yatra,7580.5,No
9910,neems,7580.0,No
9911,rusky,7580.0,No
9912,yarrs,7580.0,No
9913,zigan,7579.5,No
9914,stivy,7579.0,No
9915,halms,7578.5,No
9916,ekkas,7578.0,No
9917,varix,7578.0,No
9918,abohm,7577.5,No
9919,euked,7577.5,No
9920,coyly,7577.0,Yes
9921,teths,7577.0,No
9922,dynos,7576.5,No
9923,lings,7576.5,No
9924,quasi,7576.5,Yes
9925,shawn,7576.0,No
9926,hundo,7575.5,No
9927,gests,7575.0,No
9928,oseys,7575.0,No
9929,phots,7575.0,No
9930,bigly,7574.5,No
9931,stems,7574.5,No
9932,pyxes,7573.5,No
9933,swede,7573.5,No
9934,nauch,7573.0,No
9935,tetes,7572.5,No
9936,acral,7572.0,No
9937,proso,7572.0,No
9938,thews,7571.0,No
9939,neeps,7570.5,No
9940,abeam,7570.0,No
9941,disas,7570.0,No
9942,smeke,7570.0,No
9943,thebe,7570.0,No
9944,pasar,7568.0,No
9945,dribs,7567.5,No
9946,turnt,7567.5,No
9947,dhols,7567.0,No
9948,chiru,7566.5,No
9949,sicky,7566.5,No
9950,sibyl,7566.0,No
9951,nonan,7565.5,No
9952,oxman,7565.0,No
9953,pungo,7565.0,No
9954,steps,7565.0,No
9955,growl,7564.0,Yes
9956,krabs,7564.0,No
9957,tufas,7564.0,No
9958,gnash,7563.5,Yes
9959,awake,7563.0,Yes
9960,yangs,7562.5,No
9961,rumpy,7561.5,No
9962,girlf,7561.0,No
9963,spawl,7561.0,No
9964,ummed,7560.5,No
9965,hoick,7560.0,No
9966,sclim,7557.5,No
9967,ampul,7557.0,No
9968,ohing,7557.0,No
9969,shonk,7557.0,No
9970,snafu,7556.5,No
9971,mavis,7556.0,No
9972,murky,7556.0,Yes
9973,roofy,7556.0,No
9974,botty,7555.0,No
9975,ghost,7555.0,Yes
9976,malmy,7555.0,No
9977,liths,7554.5,No
9978,fauts,7554.0,No
9979,vaids,7553.0,No
9980,umiak,7552.5,No
9981,cumin,7552.0,Yes
9982,drill,7552.0,Yes
9983,ycond,7552.0,No
9984,myons,7551.5,No
9985,troth,7551.5,No
9986,sagum,7550.5,No
9987,upped,7550.5,No
9988,bongs,7550.0,No
9989,slots,7550.0,No
9990,subak,7550.0,No
9991,smith,7549.5,Yes
9992,ishes,7549.0,No
9993,brims,7548.5,No
9994,burqa,7548.5,No
9995,scatt,7548.0,No
9996,goony,7547.5,No
9997,jolts,7547.5,No
9998,agloo,7547.0,No
9999,theek,7547.0,No
10000,dados,7546.5,No
10001,yeven,7546.5,No
10002,aloha,7545.0,No
10003,grown,7545.0,Yes
10004,prill,7545.0,No
10005,calks,7544.5,No
10006,minds,7544.5,No
10007,moton,7544.5,No
10008,soppy,7544.0,No
10009,debby,7543.5,No
10010,braws,7543.0,No
10011,ghats,7543.0,No
10012,queyn,7543.0,No
10013,exode,7542.5,No
10014,milds,7542.5,No
10015,nyams,7542.5,No
10016,swarf,7542.5,No
10017,quais,7542.0,No
10018,spawn,7542.0,Yes
10019,sagos,7541.5,No
10020,lurry,7541.0,No
10021,jeune,7540.0,No
10022,judge,7540.0,Yes
10023,minus,7539.5,Yes
10024,profs,7539.5,No
10025,scuba,7539.0,Yes
10026,zinos,7538.5,No
10027,lungi,7538.0,No
10028,selfs,7538.0,No
10029,sight,7538.0,Yes
10030,cloys,7537.5,No
10031,jenny,7537.5,No
10032,vocab,7537.5,No
10033,basso,7537.0,No
10034,psoas,7537.0,No
10035,undam,7537.0,No
10036,aglus,7536.5,No
10037,gulab,7536.5,No
10038,lowth,7536.5,No
10039,stirs,7536.5,No
10040,yohah,7536.5,No
10041,emyds,7536.0,No
10042,bahut,7535.5,No
10043,sauts,7535.5,No
10044,yucas,7535.5,No
10045,bawrs,7535.0,No
10046,globi,7535.0,No
10047,knout,7535.0,No
10048,packy,7535.0,No
10049,oobit,7534.0,No
10050,leech,7533.5,Yes
10051,elfed,7532.0,No
10052,jeely,7532.0,No
10053,peple,7532.0,No
10054,coups,7531.5,No
10055,kibbe,7531.0,No
10056,pakul,7531.0,No
10057,sagar,7530.5,No
10058,plowt,7530.0,No
10059,yauds,7530.0,No
10060,nexin,7529.5,No
10061,kemps,7529.0,No
10062,ionic,7528.5,Yes
10063,alamo,7528.0,No
10064,sammy,7527.0,No
10065,puhas,7526.5,No
10066,acini,7525.5,No
10067,regex,7525.5,No
10068,marms,7525.0,No
10069,india,7524.5,No
10070,lough,7524.5,No
10071,tinks,7524.5,No
10072,crimp,7524.0,Yes
10073,child,7523.5,Yes
10074,emove,7523.5,No
10075,kilts,7523.5,No
10076,ramal,7523.5,No
10077,aggri,7523.0,No
10078,oping,7523.0,No
10079,phons,7523.0,No
10080,rills,7523.0,No
10081,cromb,7522.5,No
10082,praps,7522.5,No
10083,rabbi,7522.5,Yes
10084,manks,7521.5,No
10085,rakia,7521.5,No
10086,waift,7521.5,No
10087,fonds,7521.0,No
10088,grata,7521.0,No
10089,plish,7521.0,No
10090,globy,7520.5,No
10091,sauls,7520.5,No
10092,boors,7520.0,No
10093,glams,7520.0,No
10094,shuln,7520.0,No
10095,bally,7519.0,No
10096,folds,7519.0,No
10097,erses,7518.5,No
10098,paddo,7518.5,No
10099,botch,7517.5,Yes
10100,dildo,7517.0,No
10101,cundy,7516.5,No
10102,holly,7516.0,Yes
10103,fanon,7515.5,No
10104,tropo,7515.5,No
10105,yupon,7515.5,No
10106,hefte,7515.0,No
10107,sybil,7515.0,No
10108,chimo,7514.5,No
10109,mgals,7514.5,No
10110,brool,7514.0,No
10111,jelly,7514.0,Yes
10112,targa,7514.0,No
10113,bunco,7513.5,No
10114,flaky,7513.5,Yes
10115,ikons,7513.5,No
10116,mocky,7513.5,No
10117,scroo,7513.5,No
10118,brisk,7512.5,Yes
10119,bobac,7512.0,No
10120,meved,7511.0,No
10121,deffo,7510.5,No
10122,awkin,7510.0,No
10123,joust,7510.0,Yes
10124,aggry,7508.5,No
10125,abbot,7508.0,Yes
10126,pipas,7508.0,No
10127,docus,7507.5,No
10128,noncy,7507.5,No
10129,sabos,7507.0,No
10130,toyon,7507.0,No
10131,fytte,7506.5,No
10132,gopik,7506.5,No
10133,moups,7506.5,No
10134,wrong,7506.5,Yes
10135,abmho,7506.0,No
10136,licht,7505.5,No
10137,agave,7505.0,No
10138,arhat,7505.0,No
10139,lurch,7503.5,Yes
10140,wonky,7502.5,No
10141,bruts,7502.0,No
10142,fauns,7502.0,No
10143,rooms,7501.5,No
10144,tachs,7501.5,No
10145,lilos,7501.0,No
10146,neves,7501.0,No
10147,prodd,7501.0,No
10148,yirks,7501.0,No
10149,belve,7500.5,No
10150,busti,7500.5,No
10151,knees,7500.5,No
10152,solds,7500.5,No
10153,splog,7500.5,No
10154,aland,7500.0,No
10155,lotos,7500.0,No
10156,sarks,7500.0,No
10157,frabs,7499.0,No
10158,blunt,7498.5,Yes
10159,zoism,7498.5,No
10160,becks,7498.0,No
10161,dimbo,7498.0,No
10162,troop,7498.0,Yes
10163,cribs,7497.0,No
10164,oonts,7495.5,No
10165,solus,7495.5,No
10166,tolyl,7495.0,No
10167,tuffe,7495.0,No
10168,paisa,7494.0,No
10169,tombs,7494.0,No
10170,runny,7493.5,No
10171,agood,7493.0,No
10172,haick,7493.0,No
10173,golly,7492.5,Yes
10174,scudo,7492.5,No
10175,ritts,7492.0,No
10176,roops,7492.0,No
10177,palay,7491.5,No
10178,yacht,7491.5,Yes
10179,grift,7491.0,No
10180,slebs,7490.5,No
10181,natal,7490.0,Yes
10182,thong,7490.0,Yes
10183,meeds,7489.5,No
10184,klang,7489.0,No
10185,drows,7488.5,No
10186,glaum,7488.5,No
10187,sooky,7488.5,No
10188,afoot,7488.0,Yes
10189,batty,7488.0,Yes
10190,haiku,7488.0,No
10191,ungot,7487.0,No
10192,bevel,7486.0,Yes
10193,busty,7486.0,No
10194,flexi,7485.5,No
10195,myoma,7485.5,No
10196,pling,7485.5,No
10197,quino,7485.5,No
10198,hotty,7485.0,No
10199,curds,7484.5,No
10200,gemmy,7484.5,No
10201,jubes,7483.5,No
10202,popsy,7483.5,No
10203,bangs,7483.0,No
10204,jetty,7483.0,Yes
10205,mucin,7482.5,No
10206,comus,7481.5,No
10207,karai,7481.5,No
10208,prows,7481.5,No
10209,wenge,7481.0,No
10210,hench,7480.5,No
10211,razoo,7480.5,No
10212,yonks,7480.5,No
10213,hongs,7480.0,No
10214,clops,7479.0,No
10215,vacuo,7479.0,No
10216,elpee,7478.5,No
10217,tirth,7478.5,No
10218,yolks,7478.5,No
10219,thous,7478.0,No
10220,mikos,7477.5,No
10221,abray,7477.0,No
10222,blatt,7477.0,No
10223,kreef,7477.0,No
10224,laddy,7477.0,No
10225,njirl,7477.0,No
10226,sappy,7477.0,Yes
10227,tommy,7477.0,No
10228,aliya,7476.5,No
10229,mungo,7476.5,No
10230,alarm,7476.0,Yes
10231,quirl,7475.0,No
10232,vakil,7475.0,No
10233,caums,7474.0,No
10234,dunts,7474.0,No
10235,nenes,7473.0,No
10236,nitty,7472.5,No
10237,graal,7472.0,No
10238,newbs,7472.0,No
10239,stilt,7472.0,Yes
10240,kilns,7471.5,No
10241,lochs,7471.5,No
10242,keets,7470.5,No
10243,works,7470.5,No
10244,yandy,7470.5,No
10245,rully,7470.0,No
10246,hooka,7469.5,No
10247,grana,7469.0,No
10248,shall,7469.0,Yes
10249,blahs,7468.5,No
10250,gonch,7468.5,No
10251,kranz,7468.0,No
10252,stich,7468.0,No
10253,czars,7467.0,No
10254,punts,7467.0,No
10255,plack,7466.5,No
10256,frust,7466.0,No
10257,eughs,7465.5,No
10258,sauna,7465.5,Yes
10259,lezes,7465.0,No
10260,bania,7464.5,No
10261,caups,7464.5,No
10262,pasch,7464.0,No
10263,bigos,7463.0,No
10264,phasm,7463.0,No
10265,stock,7463.0,Yes
10266,texes,7463.0,No
10267,chirm,7462.5,No
10268,sedes,7462.0,No
10269,paras,7461.5,No
10270,swoun,7461.5,No
10271,baths,7461.0,No
10272,kikay,7461.0,No
10273,fidos,7460.0,No
10274,chons,7459.5,No
10275,flash,7459.5,Yes
10276,nants,7459.5,No
10277,going,7459.0,Yes
10278,glebe,7458.5,No
10279,windy,7458.5,Yes
10280,laugh,7457.5,Yes
10281,gipsy,7457.0,Yes
10282,puzta,7457.0,No
10283,dowts,7456.0,No
10284,warbs,7456.0,No
10285,keels,7455.5,No
10286,slojd,7455.5,No
10287,fands,7454.0,No
10288,binky,7453.5,No
10289,dicts,7452.0,No
10290,emend,7451.5,No
10291,jetes,7451.5,No
10292,aswim,7451.0,No
10293,attic,7451.0,Yes
10294,nolls,7451.0,No
10295,batch,7450.5,Yes
10296,bauds,7450.5,No
10297,whelm,7450.5,No
10298,hoors,7450.0,No
10299,mossy,7450.0,Yes
10300,limby,7449.5,No
10301,ticky,7449.5,No
10302,pouch,7449.0,Yes
10303,karat,7448.5,No
10304,qibla,7448.5,No
10305,gyves,7448.0,No
10306,ubity,7448.0,No
10307,scamp,7447.5,Yes
10308,swell,7447.5,Yes
10309,syrup,7447.0,Yes
10310,heths,7446.5,No
10311,bahts,7446.0,No
10312,blags,7446.0,No
10313,runch,7446.0,No
10314,boxty,7445.5,No
10315,grips,7445.5,No
10316,knots,7445.5,No
10317,baulk,7444.5,No
10318,jotun,7444.0,No
10319,udons,7444.0,No
10320,iddat,7443.5,No
10321,khadi,7443.5,No
10322,sabra,7442.5,No
10323,cubit,7442.0,No
10324,teggs,7442.0,No
10325,thoro,7442.0,No
10326,traga,7442.0,No
10327,blawn,7441.0,No
10328,chirp,7441.0,Yes
10329,dowls,7441.0,No
10330,lytic,7441.0,No
10331,slash,7441.0,Yes
10332,boost,7440.5,Yes
10333,nancy,7440.5,No
10334,silts,7440.0,No
10335,turks,7439.5,No
10336,benne,7439.0,No
10337,kitul,7439.0,No
10338,rutty,7439.0,No
10339,unlaw,7438.5,No
10340,kells,7437.5,No
10341,pheme,7437.0,No
10342,kbars,7436.0,No
10343,nebek,7436.0,No
10344,gleek,7435.5,No
10345,hedge,7435.5,Yes
10346,plink,7435.5,No
10347,sands,7435.5,No
10348,wanky,7435.5,No
10349,waspy,7435.5,No
10350,noddy,7435.0,No
10351,spall,7435.0,No
10352,stint,7435.0,Yes
10353,charr,7434.5,No
10354,goths,7434.5,No
10355,kaput,7434.0,No
10356,modii,7434.0,No
10357,rungs,7434.0,No
10358,zymes,7434.0,No
10359,nolos,7433.5,No
10360,rists,7433.5,No
10361,iambs,7433.0,No
10362,kyats,7433.0,No
10363,fykes,7432.5,No
10364,crypt,7432.0,Yes
10365,pecke,7431.5,No
10366,brogh,7431.0,No
10367,animi,7430.5,No
10368,fleme,7430.5,No
10369,helve,7430.5,No
10370,humas,7430.5,No
10371,phang,7430.5,No
10372,putza,7430.5,No
10373,rakki,7430.5,No
10374,whelp,7429.0,Yes
10375,hecks,7428.0,No
10376,links,7427.5,No
10377,toppy,7427.0,No
10378,wefts,7427.0,No
10379,goors,7426.5,No
10380,stood,7426.5,Yes
10381,almug,7425.5,No
10382,gally,7425.5,No
10383,mopus,7425.5,No
10384,mutic,7425.5,No
10385,krewe,7425.0,No
10386,origo,7424.5,No
10387,gordo,7424.0,No
10388,gotch,7424.0,No
10389,wauls,7424.0,No
10390,yeesh,7424.0,No
10391,pisky,7422.5,No
10392,cling,7422.0,Yes
10393,frowy,7422.0,No
10394,birks,7421.5,No
10395,voips,7421.5,No
10396,gutsy,7421.0,No
10397,views,7421.0,No
10398,khula,7419.5,No
10399,nomoi,7419.5,No
10400,aflow,7419.0,No
10401,dadis,7419.0,No
10402,iliac,7418.5,Yes
10403,keens,7418.5,No
10404,snood,7418.5,No
10405,swopt,7418.5,No
10406,crows,7418.0,No
10407,hatty,7418.0,No
10408,octyl,7418.0,No
10409,malai,7417.5,No
10410,rynds,7417.5,No
10411,larga,7417.0,No
10412,leses,7417.0,No
10413,snees,7417.0,No
10414,whirl,7417.0,Yes
10415,yeuky,7417.0,No
10416,ofays,7416.5,No
10417,annul,7416.0,Yes
10418,hevel,7416.0,No
10419,belle,7415.5,Yes
10420,equip,7415.5,Yes
10421,ainga,7414.5,No
10422,camus,7414.5,No
10423,algum,7414.0,No
10424,sykes,7414.0,No
10425,ducti,7413.5,No
10426,yanks,7413.5,No
10427,egers,7413.0,No
10428,hangs,7413.0,No
10429,varia,7412.5,No
10430,britt,7412.0,No
10431,mocus,7412.0,No
10432,ruths,7412.0,No
10433,shirr,7412.0,No
10434,pilum,7410.5,No
10435,exert,7410.0,Yes
10436,ivies,7410.0,No
10437,jorum,7410.0,No
10438,mulla,7410.0,No
10439,tammy,7410.0,No
10440,butoh,7409.5,No
10441,fondu,7409.5,No
10442,bless,7408.5,Yes
10443,fouth,7408.5,No
10444,gravs,7408.5,No
10445,kokas,7408.5,No
10446,pugil,7408.5,No
10447,lamia,7408.0,No
10448,odium,7408.0,No
10449,khors,7407.5,No
10450,showy,7407.5,Yes
10451,meums,7407.0,No
10452,sabzi,7407.0,No
10453,aloof,7406.5,Yes
10454,churl,7405.5,No
10455,syeds,7405.5,No
10456,majos,7405.0,No
10457,scall,7405.0,No
10458,buyin,7404.5,No
10459,gecks,7404.5,No
10460,mauvy,7404.5,No
10461,rebbe,7404.5,No
10462,small,7404.5,Yes
10463,downs,7404.0,No
10464,wolds,7404.0,No
10465,cunts,7403.5,No
10466,lasts,7403.5,No
10467,warks,7403.5,No
10468,weedy,7403.5,Yes
10469,picul,7403.0,No
10470,cults,7401.5,No
10471,ganch,7401.5,No
10472,prick,7401.5,Yes
10473,whamo,7401.5,No
10474,yokul,7401.5,No
10475,bonks,7401.0,No
10476,groks,7401.0,No
10477,ricin,7401.0,No
10478,poaka,7400.5,No
10479,winna,7400.5,No
10480,spiky,7400.0,Yes
10481,chasm,7399.5,Yes
10482,bolks,7399.0,No
10483,fonio,7399.0,No
10484,amnia,7398.5,No
10485,brass,7398.5,Yes
10486,adead,7398.0,No
10487,argal,7397.5,No
10488,duply,7397.5,No
10489,hecht,7397.5,No
10490,folio,7397.0,Yes
10491,powns,7397.0,No
10492,tocks,7397.0,No
10493,torot,7397.0,No
10494,nicht,7396.5,No
10495,quete,7396.5,No
10496,saiga,7396.5,No
10497,blurs,7396.0,No
10498,cheth,7396.0,No
10499,deems,7396.0,No
10500,augur,7395.5,Yes
10501,synth,7395.5,No
10502,agaze,7394.5,No
10503,lytta,7394.5,No
10504,rabat,7394.5,No
10505,grege,7393.5,No
10506,mifty,7393.5,No
10507,gusty,7392.5,Yes
10508,gusli,7392.0,No
10509,statu,7392.0,No
10510,moody,7391.5,Yes
10511,feels,7390.5,No
10512,evohe,7390.0,No
10513,posol,7389.5,No
10514,adsum,7389.0,No
10515,dawts,7389.0,No
10516,brock,7388.0,No
10517,embow,7387.0,No
10518,soggy,7387.0,Yes
10519,churn,7386.5,Yes
10520,deeps,7386.5,No
10521,manat,7386.5,No
10522,ploot,7386.5,No
10523,zinco,7385.5,No
10524,dukas,7384.5,No
10525,fuzes,7384.0,No
10526,glatt,7383.5,No
10527,hinky,7383.5,No
10528,educe,7383.0,No
10529,massy,7383.0,No
10530,confs,7382.5,No
10531,filmy,7382.5,Yes
10532,ludic,7382.5,No
10533,cleve,7382.0,No
10534,ruchy,7381.5,No
10535,yeeds,7381.5,No
10536,brigs,7381.0,No
10537,songo,7381.0,No
10538,gawsy,7380.5,No
10539,hauds,7380.5,No
10540,slick,7380.5,Yes
10541,marua,7380.0,No
10542,album,7379.5,Yes
10543,hebes,7379.0,No
10544,argan,7378.5,No
10545,munts,7378.5,No
10546,swang,7378.0,No
10547,cupid,7377.5,No
10548,pukas,7377.5,No
10549,pyins,7377.5,No
10550,verre,7377.0,No
10551,osmic,7376.5,No
10552,desse,7375.0,No
10553,matai,7375.0,No
10554,nexum,7375.0,No
10555,tunds,7375.0,No
10556,flank,7374.0,Yes
10557,jeers,7374.0,No
10558,byrls,7373.0,No
10559,maras,7373.0,No
10560,vrous,7373.0,No
10561,fells,7372.5,No
10562,leeks,7372.5,No
10563,clink,7372.0,Yes
10564,exuls,7372.0,No
10565,seels,7372.0,No
10566,cowls,7370.5,No
10567,hexyl,7370.5,No
10568,knell,7370.5,No
10569,rafiq,7370.5,No
10570,emeer,7370.0,No
10571,squad,7370.0,Yes
10572,asura,7369.0,No
10573,galia,7369.0,No
10574,chiva,7367.5,No
10575,gaths,7367.5,No
10576,bruja,7367.0,No
10577,chang,7367.0,No
10578,pawls,7367.0,No
10579,poots,7367.0,No
10580,lexes,7366.0,No
10581,goosy,7365.5,No
10582,mafic,7365.5,No
10583,cubeb,7365.0,No
10584,glazy,7365.0,No
10585,jarps,7365.0,No
10586,skets,7365.0,No
10587,tarka,7365.0,No
10588,boyly,7364.5,No
10589,snots,7362.0,No
10590,furls,7360.5,No
10591,mouch,7360.5,No
10592,chads,7360.0,No
10593,paips,7360.0,No
10594,hakim,7359.5,No
10595,ranga,7359.5,No
10596,venge,7359.5,No
10597,dools,7359.0,No
10598,pudsy,7359.0,No
10599,tikka,7359.0,No
10600,gaita,7358.5,No
10601,druid,7358.0,Yes
10602,binds,7357.0,No
10603,gatch,7357.0,No
10604,gauds,7357.0,No
10605,nigga,7355.5,No
10606,alibi,7354.5,Yes
10607,chalk,7354.0,Yes
10608,sells,7354.0,No
10609,yugas,7354.0,No
10610,exome,7353.5,No
10611,feens,7353.5,No
10612,firms,7352.5,No
10613,sikas,7352.5,No
10614,comfy,7352.0,Yes
10615,pools,7352.0,No
10616,wadts,7352.0,No
10617,brood,7351.5,Yes
10618,fleck,7350.0,Yes
10619,hyson,7349.5,No
10620,nonyl,7349.5,No
10621,sixmo,7349.5,No
10622,jihad,7349.0,No
10623,apian,7348.5,No
10624,shoyu,7348.5,No
10625,kests,7348.0,No
10626,smirr,7347.5,No
10627,sojas,7347.0,No
10628,cruor,7346.5,No
10629,ebike,7346.5,No
10630,stulm,7346.5,No
10631,cahow,7346.0,No
10632,jukes,7345.0,No
10633,refer,7345.0,Yes
10634,queen,7344.5,Yes
10635,tying,7344.5,Yes
10636,vinho,7344.5,No
10637,dross,7344.0,Yes
10638,still,7344.0,Yes
10639,wilts,7343.5,No
10640,lemel,7343.0,No
10641,nidus,7343.0,No
10642,bantz,7342.5,No
10643,lurks,7342.5,No
10644,ooids,7342.0,No
10645,shiso,7342.0,No
10646,fetts,7341.5,No
10647,bezel,7341.0,Yes
10648,fugal,7341.0,No
10649,ptish,7341.0,No
10650,dictu,7340.5,No
10651,nimby,7340.5,No
10652,sweep,7340.5,Yes
10653,updry,7340.5,No
10654,cymas,7340.0,No
10655,frack,7340.0,No
10656,ngwee,7340.0,No
10657,knurl,7339.5,No
10658,hewed,7339.0,No
10659,kieve,7339.0,No
10660,mucid,7339.0,No
10661,mulct,7339.0,No
10662,wands,7339.0,No
10663,ratha,7337.5,No
10664,dawns,7337.0,No
10665,pross,7337.0,No
10666,walds,7337.0,No
10667,fuses,7336.0,No
10668,mysid,7336.0,No
10669,pinny,7336.0,No
10670,tushy,7336.0,No
10671,twirp,7335.0,No
